IIP ID,Summary,Text Genre,City Name,Language,Terminus ante quem,Terminus post quem,Object Type,Region,Likely religion,City Name,Description of Place Found,Material,Original text,Translation,Description
jeru0068,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary with chip-carved ornamentation. Funerary.,funerary,Jerusalem,Aramaic,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Kidron Valley, Wadi el Ahmadieh, northern slope.<br/>Judaea. Jerusalem. Kidron Valley, Wadi el Ahmadieh,  northern slope. ",,            אידסא                         ,,"            Ossuary has inner ledge on four sides, low feet, traces of red-brown wash, and flat sliding lid. Ornamentation, on the chest's front side, consists of two metopes in zigzag frame, each containing discs in upper and outer corners and a six-petalled rosette within concentric line circles, with petal-tips linked by scallops. Triglyph replaced by a fluted column on three ashlar-steps; capital replaced by a conch set on a metope abacus. Name appears on the lid; the single aleph appears on the chest's left side and was probably the start of the same name. The name might be a transliteration of the Greek Αἴδας (as Sukenik suggested), a contraction of Αἰδέσιος, or a Graecized form of אדא or אידא (as the author suggests).         "
jeru0067,Judaea. Jerusalem. 20 BCE to 70 CE. Ossuary. Funerary.,funerary,Jerusalem,Greek,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Kidron Valley, Wadi el Ahmadieh, northern slope.<br/>Judaea. Jerusalem. Kidron Valley, Wadi el Ahmadieh,  northern slope. ",limestone,            Μαριάμη                    Μαριάμη                    Μαριάμνου                                   Μαριάμη         ,"            Mariame, Mariame. Of Mariamne, Mariame.         ","            Ossuary has low feet, yellow-brown wash, and broken flat lid. Ornamentation, on the chest's front side, consists of two metopes in zigzag frames, each containing a six-petalled rosette within a zigzag circle and discs in every corner and between petals. A broadened triglyph contains a vertical row of small discs. The name, a common Greek form of מרים, appears twice across the top of the lid and twice (once in the genitive) on its underside. A third inscription on the chest's front side is undecipherable, though it appears to be ligatures, possibly an Aramaic rendering of the deceased's name. Repetition of the name may express grief of the mourner(s) or improve upon an unsatisfactory first inscription.         "
jeru0066,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary with chip-carved and incised ornamentation. Funerary.,funerary,Jerusalem,Aramaic,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Kidron Valley, Wadi el Ahmadieh, northern slope.<br/>Judaea. Jerusalem. Kidron Valley, Wadi el Ahmadieh,                         northern slope. ",,            יהונתן                                        יהונתן                                        יהונתנ                         ,"            Yehonatan. Yehonatan, Yehonatan         ","            Ossuary has inner ledge on four sides, red wash, and flat sliding lid. Ornamentation, on the chest's front side, consists of ""running-dog"" frame containing metope frame, with central motif, derived from two-columned porch, flanked on left and right by a six-petalled rosette within concentric line circles. The name appears once on the chest's right side and twice on the lid. Repetition of the name may express grief of the mourner(s) or improve upon an unsatisfactory first inscription.         "
jeru0072,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary with chip-carved ornamentation. Written in charcoal. Funerary.,funerary,Jerusalem,Aramaic,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Mount of Offence, Batn el-Hawa.<br/>Judaea. Jerusalem. Mount of Offence, Batn el-Hawa. ",,                           ל                                                            ל                                                            ל                                    ,,"            Ossuary has low feet, red wash, and thick, overhanging flat lid (63 cm). Ornamentation, on the chest's front side, consists of two metopes in doubled zigzag frames, each containing a twelve-petalled rosette within concentric line circles and discs in all corners. Same inscription on front of chest, top and underside of lid is undecipherable except for one letter lamed in all three locations. Inscription in charcoal.         "
jeru0073,Judaea. Jerusalem. 20 BCE to 70 CE. Hard limestone ossuary with relief-carved ornamentation. Funerary.,funerary,Jerusalem,Aramaic,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Mount Scopus, western slope.<br/>Judaea. Jerusalem. Mount Scopus, western slope, west of Augusta                        Victoria Hospital. ",,            ישוע בר דוסתס                         ,"            Yeshua', son of Dostas         ","            Ossuary has vaulted lid with base broadened into cornice of length 54 cm and width 35 cm. Height describes height of chest plus that of lid. Part of rim and wall of chest's right side were repaired in antiquity with iron rivet. Ornamentation consists of one raised rectangle resembling an ashlar on the chest's front and back side, and one raised rhomb on the chest's left side. Inscription is on lid. ישוע is a contraction of יהושע, and דוסתס is a contraction of the common name Dositheos.         "
jeru0070,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary. Funerary.,funerary,Jerusalem,Greek,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Talpiyot.<br/>Judaea. Jerusalem. Talpiyot. ",,            Ἰησοῦς Ἀλώθ         ,            Jesus aloe         ,"            Ossuary has inner ledge on two sides, low feet, and flat, cut-to-measure lid. Inscription is on the lid. Sukenik offers three interpretations of the second word: it might come from the Hebrew root אלה ""to wail, lament,"" though the use of the root in this sense is very rare; it might be an adjectival form of a place name; or it might be a nickname or name transliterated from the Hebrew אהלות, ""aloe."" The latter interpretation is favored by Kane and the author, who mention other nicknames deriving from aromatic plant names (like balsam, cinnamon, saffron, and perhaps thyme) and note that the addition of a nickname here differentiates the deceased from another Ἰησοῦς buried in the same tomb. Ἀλώθ is also attested in Egypt as a male name.         "
jeru0069,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary with chip-carved ornamentation. Written in charcoal. Funerary.,funerary,Jerusalem,Greek,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Talpiyot.<br/>Judaea. Jerusalem. Talpiyot. ",,            Ἰησοῦς Ἰούδου         ,"            Jesus, son of Juda         ","            Ossuary has inner ledge on two sides, low feet, flat lid, and yellow wash also on underside of lid. Ornamentation, on the chest's front side, consists of fluted frame containing metope frame, with a two-columned porch in the center flanked on left and right by a six-petalled rosette within concentric line circles. Inscription is in charcoal, partly effaced.         "
jeru0071,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary. Funerary.,funerary.malediction,Jerusalem,Aramaic,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Mount of Offence, Batn el-Hawa.<br/>Judaea. Jerusalem. Mount of Offence, Batn el-Hawa. ",,            יהודה בן אלמא                         ,"            Yehuda, son of Illma         ","            Ossuary has inner ledge on four sides, low feet, yellow wash, and vaulted lid with fingergrips. Height describes height of chest plus that of lid. Several variants of the name אלמא are attested in Talmudic sources. It probably derives from the word for ""mute,"" comparable to many other derogatory surnames and nicknames (""the lame one,"" ""the stammerer,"" ""the deaf one""), though אילם-אלמא in the sense of ""the strong"" is also possible.         "
jeru0065,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary. Funerary.,funerary,Jerusalem,Aramaic,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Kidron Valley.<br/>Judaea. Jerusalem. Kidron Valley. ",,            יעקוב         ,            Ya'aqov         ,"            Ossuary has inner ledge on two sides, low feet, cornice on all sides, and gabled lid with fingergrips. Measurements in parentheses include cornice. Height describes height of chest plus that of lid. The name is common, with many variants.         "
jeru0078,Judaea. Jerusalem. 20 BCE to 70 CE. Soft limestone ossuary with chip-carved ornamentation. Funerary.,funerary,Jerusalem,Greek,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Schneller's Syrian Orphanage.<br/>Judaea. Jerusalem. Schneller's Syrian Orphanage. ",,            ἀδελφόςἀδε         ,"            brother, bro         ","            Ossuary has inner ledge on two sides, worn surface, heavy incrustation on parts, low feet, and hole in base. Avigad explains such holes in the chest's base as outlets for body secretions or for the establishment of contact between body and soil (in accordance with Jerusalem Talmud, Kil'ayim 32b), though the latter would be purely symbolic here. Height describes height of chest plus that of gabled lid. Ornamentation, on the chest's front side, consists of two metopes in doubled zigzag frames, each containing a six-petalled rosette within concentric line circles, and a broadened triglyph containing a seven-branched plant with triangular base, with branches ending in lanceolate leaves. Ornamentation on the front and back sides of the lid consists of four metopes in zigzag frames. The front central trigylph is replaced by a vertical scroll with grape clusters(?); other triglyphs are composed of zigzags. Zigzags also form gabled patterns within each metope. A gable pattern on the lid is rare, but it may derive from the pyramid-capped nefesh. It is unusual to find a word specifying family relationship unaccompanied by a name of the deceased. In some such examples, where אמא and אבא appear alone, they may actually be personal names. Here, though Adelphos could be a personal name, a nearby ossuary inscribed μητέρα supports the reading ""brother.""         "
jeru0080,Judaea. Jerusalem. 20 BCE to 70 CE. Ossuary. Funerary.,funerary,Jerusalem,Greek,-20,70,ossuary,Judaea,jewish,Jerusalem,"Jerusalem, Judaea. Schneller's Syrian Orphanage.<br/>Schneller's Syrian Orphanage. ",limestone,            Παπίας                פפיס                              הבשני                Παπίας καὶ Σαλωμιχ  Σκυθοπολείται         ,"            Papias. Papias, the Be(t)shanite. Papias and Salomich(!), the Scythopolitans         ","            Ossuary has yellow wash, low feet, and gabled lid. Height describes height of chest plus that of lid. Ornamentation, on the chest's front side, consists of two metopes in zigzag frames, each containing a fourteen-petalled rosette with central disc within a zigzag circle, and a broadened triglyph containing a thrice repeated palm-trunk motif. Ornamentation on the lid consists of five metopes in zigzag frames. Inscriptions's first three lines appear on the chest's right side; the final two lines appear on the lid's back side. Παπίας, like פפיס, is a term of endearment derived from πάππας, ""father."" Lidzbarski transcribed Σαλωμιχ as Σαλώμη, which must have been intended; it is possible that a velar pronunciation of chi after iota was intended, and that the name is an abbreviation of שלמשיון. The two were probably husband and wife. בשן probably stands for בית שאן, proof that such drastic contractions were common at this time.         "
